0.000000 0.000000 0.000000 0.001000
0.100000 2.638284 1.319142 0.001000
0.200000 3.214188 1.399334 0.001000
0.300000 3.577489 1.401690 0.001000
0.400000 3.657050 1.357204 0.001000
0.500000 3.469337 1.278987 0.001000
0.600000 3.103537 1.190220 0.001000
0.700000 2.683774 1.114113 0.001000
0.800000 2.321037 1.060815 0.001000
0.900000 2.071755 1.026181 0.001000
1.000000 1.923754 1.001893 0.001000
1.100000 1.820775 0.983452 0.001000
1.200000 1.702915 0.970847 0.001000
1.300000 1.535962 0.966328 0.001000
1.400000 1.414599 0.965925 0.001000
1.500000 1.423810 0.961316 0.001000
1.600000 1.371473 0.957058 0.001000
1.700000 1.258704 0.956395 0.001000
1.800000 1.209717 0.955623 0.001000
1.900000 1.193107 0.953369 0.001000
2.000000 1.209333 0.948670 0.001000
2.100000 1.254045 0.941139 0.001000
2.200000 1.300638 0.931513 0.001000
2.300000 1.318693 0.921197 0.001000
2.400000 1.288844 0.911690 0.001000
2.500000 1.210999 0.904281 0.001000
2.600000 1.103512 0.899762 0.001000
2.700000 0.989638 0.898262 0.001000
2.800000 0.884799 0.899364 0.001000
2.900000 0.852594 0.900397 0.001000
3.000000 0.820703 0.901391 0.001000
3.100000 0.789212 0.902369 0.001000
3.200000 0.768801 0.903019 0.001000
3.300000 0.759908 0.903070 0.001000
3.400000 0.783757 0.901733 0.001000
3.500000 0.860350 0.897990 0.001000
3.600000 0.907794 0.892963 0.001000
3.700000 0.914619 0.887671 0.001000
3.800000 0.884572 0.882864 0.001000
3.900000 0.833721 0.878924 0.001000
4.000000 0.780535 0.875869 0.001000
4.100000 0.735748 0.873492 0.001000
4.200000 0.698097 0.871617 0.001000
4.300000 0.657879 0.870275 0.001000
4.400000 0.604744 0.869717 0.001000
4.500000 0.534655 0.870287 0.001000
4.600000 0.540446 0.870293 0.001000
4.700000 0.531282 0.870107 0.001000
4.800000 0.500218 0.870192 0.001000
4.900000 0.463539 0.870653 0.001000
5.000000 0.459100 0.870830 0.001000
5.100000 0.461864 0.870620 0.001000
5.200000 0.476683 0.869849 0.001000
5.300000 0.497333 0.868484 0.001000
5.400000 0.511985 0.866693 0.001000
5.500000 0.510036 0.864777 0.001000
5.600000 0.487195 0.863068 0.001000
5.700000 0.447768 0.861815 0.001000
5.800000 0.401819 0.861110 0.001000
5.900000 0.357703 0.860913 0.001000
6.000000 0.337109 0.860825 0.001000
6.100000 0.324499 0.860718 0.001000
6.200000 0.309484 0.860634 0.001000
6.300000 0.299372 0.860499 0.001000
6.400000 0.295729 0.860222 0.001000
6.500000 0.296567 0.859753 0.001000
6.600000 0.326601 0.858704 0.001000
6.700000 0.355190 0.857159 0.001000
6.800000 0.366396 0.855381 0.001000
6.900000 0.357936 0.853626 0.001000
7.000000 0.335760 0.852059 0.001000
7.100000 0.310096 0.850717 0.001000
7.200000 0.289349 0.849535 0.001000
7.300000 0.275527 0.848424 0.001000
7.400000 0.264279 0.847352 0.001000
7.500000 0.248842 0.846370 0.001000
7.600000 0.224654 0.845578 0.001000
7.700000 0.211600 0.844841 0.001000
7.800000 0.214317 0.843972 0.001000
7.900000 0.205702 0.843111 0.001000
8.000000 0.185909 0.842386 0.001000
8.100000 0.178065 0.841657 0.001000
8.200000 0.172963 0.840896 0.001000
8.300000 0.176911 0.840009 0.001000
8.400000 0.188318 0.838926 0.001000
8.500000 0.200509 0.837656 0.001000
8.600000 0.206330 0.836275 0.001000
8.700000 0.201354 0.834892 0.001000
8.800000 0.185751 0.833611 0.001000
8.900000 0.164907 0.832479 0.001000
9.000000 0.144484 0.831489 0.001000
9.100000 0.137497 0.830508 0.001000
9.200000 0.130657 0.829537 0.001000
9.300000 0.120809 0.828603 0.001000
9.400000 0.115124 0.827668 0.001000
9.500000 0.114306 0.826688 0.001000
9.600000 0.116396 0.825641 0.001000
9.700000 0.122878 0.824492 0.001000
9.800000 0.141393 0.823147 0.001000
9.900000 0.152552 0.821682 0.001000
10.000000 0.151633 0.820198 0.001000
10.100000 0.140276 0.818778 0.001000
10.200000 0.124803 0.817455 0.001000
10.300000 0.112390 0.816201 0.001000
10.400000 0.106462 0.814965 0.001000
10.500000 0.105023 0.813712 0.001000
10.600000 0.103109 0.812447 0.001000
10.700000 0.096350 0.811208 0.001000
10.800000 0.083589 0.810039 0.001000
10.900000 0.087249 0.808816 0.001000
11.000000 0.087614 0.807567 0.001000
11.100000 0.080444 0.806348 0.001000
11.200000 0.072267 0.805165 0.001000
11.300000 0.063762 0.804020 0.001000
11.400000 0.062380 0.802862 0.001000
11.500000 0.068660 0.801638 0.001000
11.600000 0.077924 0.800333 0.001000
