-400.00000000 -400.00000000 28.79103892
-400.00000000 -390.00000000 30.81227713
-400.00000000 -380.00000000 33.05771231
-400.00000000 -370.00000000 35.57066137
-400.00000000 -360.00000000 38.39718258
-400.00000000 -350.00000000 41.58255212
-400.00000000 -340.00000000 45.17480920
-400.00000000 -330.00000000 49.23395795
-400.00000000 -320.00000000 53.84002847
-400.00000000 -310.00000000 59.09293203
-400.00000000 -300.00000000 65.10258584
-400.00000000 -290.00000000 71.97462099
-400.00000000 -280.00000000 79.79865002
-400.00000000 -270.00000000 88.63969590
-400.00000000 -260.00000000 98.52322320
-400.00000000 -250.00000000 109.39966752
-400.00000000 -240.00000000 121.08311108
-400.00000000 -230.00000000 133.17964770
-400.00000000 -220.00000000 145.04235360
-400.00000000 -210.00000000 155.79560218
-400.00000000 -200.00000000 164.45208984
-400.00000000 -190.00000000 170.10635977
-400.00000000 -180.00000000 172.14786128
-400.00000000 -170.00000000 170.41764194
-400.00000000 -160.00000000 165.24867580
-400.00000000 -150.00000000 157.37490883
-400.00000000 -140.00000000 147.74630598
-400.00000000 -130.00000000 137.32049237
-400.00000000 -120.00000000 126.90085037
-400.00000000 -110.00000000 117.05996283
-400.00000000 -100.00000000 108.14533089
-400.00000000 -90.00000000 100.33372615
-400.00000000 -80.00000000 93.69390394
-400.00000000 -70.00000000 88.23181956
-400.00000000 -60.00000000 83.91408016
-400.00000000 -50.00000000 80.67971215
-400.00000000 -40.00000000 78.45139846
-400.00000000 -30.00000000 77.14937093
-400.00000000 -20.00000000 76.70330512
-400.00000000 -10.00000000 77.05631595
-400.00000000 0.00000000 78.16002688
-400.00000000 10.00000000 79.96508001
-400.00000000 20.00000000 82.41219507
-400.00000000 30.00000000 85.42472871
-400.00000000 40.00000000 88.89924101
-400.00000000 50.00000000 92.69099321
-400.00000000 60.00000000 96.59749382
-400.00000000 70.00000000 100.35060062
-400.00000000 80.00000000 103.62956592
-400.00000000 90.00000000 106.10032194
-400.00000000 100.00000000 107.47320142
-400.00000000 110.00000000 107.55997477
-400.00000000 120.00000000 106.30894041
-400.00000000 130.00000000 103.80566280
-400.00000000 140.00000000 100.24181015
-400.00000000 150.00000000 95.86694359
-400.00000000 160.00000000 90.94169398
-400.00000000 170.00000000 85.70505717
-400.00000000 180.00000000 80.35854752
-400.00000000 190.00000000 75.06220294
-400.00000000 200.00000000 69.93559475
-400.00000000 210.00000000 65.06005160
-400.00000000 220.00000000 60.48227349
-400.00000000 230.00000000 56.22089799
-400.00000000 240.00000000 52.27586553
-400.00000000 250.00000000 48.63787383
-400.00000000 260.00000000 45.29453089
-400.00000000 270.00000000 42.23182493
-400.00000000 280.00000000 39.43261203
-400.00000000 290.00000000 36.87546291
-400.00000000 300.00000000 34.53616305
-400.00000000 310.00000000 32.39141731
