-400.00000000 -400.00000000 51.60081947
-400.00000000 -390.00000000 55.47599357
-400.00000000 -380.00000000 59.78194348
-400.00000000 -370.00000000 64.59046829
-400.00000000 -360.00000000 69.97601478
-400.00000000 -350.00000000 76.01163593
-400.00000000 -340.00000000 82.77428485
-400.00000000 -330.00000000 90.35607653
-400.00000000 -320.00000000 98.87174514
-400.00000000 -310.00000000 108.45351695
-400.00000000 -300.00000000 119.23284479
-400.00000000 -290.00000000 131.31718987
-400.00000000 -280.00000000 144.77100808
-400.00000000 -270.00000000 159.60072615
-400.00000000 -260.00000000 175.73061677
-400.00000000 -250.00000000 192.95265095
-400.00000000 -240.00000000 210.84740035
-400.00000000 -230.00000000 228.70124311
-400.00000000 -220.00000000 245.47071141
-400.00000000 -210.00000000 259.84721584
-400.00000000 -200.00000000 270.44439400
-400.00000000 -190.00000000 276.07567111
-400.00000000 -180.00000000 276.03825138
-400.00000000 -170.00000000 270.30129682
-400.00000000 -160.00000000 259.52472851
-400.00000000 -150.00000000 244.89982248
-400.00000000 -140.00000000 227.87223195
-400.00000000 -130.00000000 209.84812666
-400.00000000 -120.00000000 191.97711812
-400.00000000 -110.00000000 175.05947783
-400.00000000 -100.00000000 159.56724405
-400.00000000 -90.00000000 145.72897567
-400.00000000 -80.00000000 133.62159610
-400.00000000 -70.00000000 123.23460038
-400.00000000 -60.00000000 114.50238628
-400.00000000 -50.00000000 107.32011024
-400.00000000 -40.00000000 101.55940188
-400.00000000 -30.00000000 97.08850452
-400.00000000 -20.00000000 93.78969419
-400.00000000 -10.00000000 91.56447916
-400.00000000 0.00000000 90.32416142
-400.00000000 10.00000000 89.97253722
-400.00000000 20.00000000 90.39107350
-400.00000000 30.00000000 91.43275779
-400.00000000 40.00000000 92.92343540
-400.00000000 50.00000000 94.66536611
-400.00000000 60.00000000 96.43997266
-400.00000000 70.00000000 98.01255318
-400.00000000 80.00000000 99.14518802
-400.00000000 90.00000000 99.62125016
-400.00000000 100.00000000 99.27719751
-400.00000000 110.00000000 98.03034388
-400.00000000 120.00000000 95.89059488
-400.00000000 130.00000000 92.95079644
-400.00000000 140.00000000 89.36022830
-400.00000000 150.00000000 85.29259921
-400.00000000 160.00000000 80.91979771
-400.00000000 170.00000000 76.39668679
-400.00000000 180.00000000 71.85517029
-400.00000000 190.00000000 67.40229814
-400.00000000 200.00000000 63.11863241
-400.00000000 210.00000000 59.05697162
-400.00000000 220.00000000 55.24398431
-400.00000000 230.00000000 51.68632490
-400.00000000 240.00000000 48.37959056
-400.00000000 250.00000000 45.31609505
-400.00000000 260.00000000 42.48810110
-400.00000000 270.00000000 39.88641146
-400.00000000 280.00000000 37.49743578
-400.00000000 290.00000000 35.30247633
-400.00000000 300.00000000 33.28063005
-400.00000000 310.00000000 31.41341346
-400.00000000 320.00000000 29.68767414
-400.00000000 330.00000000 28.09472165
-400.00000000 340.00000000 26.62665036
-400.00000000 350.00000000 25.27299442
-400.00000000 360.00000000 24.02041989
-400.00000000 370.00000000 22.85556499
-400.00000000 380.00000000 21.76856389
-400.00000000 390.00000000 20.75431412

-390.00000000 -400.00000000 55.25100357
-390.00000000 -390.00000000 59.40034915
-390.00000000 -380.00000000 64.01095188
-390.00000000 -370.00000000 69.15969187
-390.00000000 -360.00000000 74.92628454
-390.00000000 -350.00000000 81.38895307
-390.00000000 -340.00000000 88.63009680
-390.00000000 -330.00000000 96.74835006
-390.00000000 -320.00000000 105.86656735
-390.00000000 -310.00000000 116.12633379
-390.00000000 -300.00000000 127.66840725
-390.00000000 -290.00000000 140.60785715
-390.00000000 -280.00000000 155.01370537
-390.00000000 -270.00000000 170.89283917
-390.00000000 -260.00000000 188.16417934
-390.00000000 -250.00000000 206.60498387
-390.00000000 -240.00000000 225.76615261
-390.00000000 -230.00000000 244.88357275
-390.00000000 -220.00000000 262.83994108
-390.00000000 -210.00000000 278.23406562
-390.00000000 -200.00000000 289.58146954
-390.00000000 -190.00000000 295.61159253
-390.00000000 -180.00000000 295.57188071
-390.00000000 -170.00000000 289.42928586
-390.00000000 -160.00000000 277.89040224
-390.00000000 -150.00000000 262.23078675
-390.00000000 -140.00000000 243.99838331
-390.00000000 -130.00000000 224.69886697
-390.00000000 -120.00000000 205.56320567
-390.00000000 -110.00000000 187.44830957
-390.00000000 -100.00000000 170.85962872
-390.00000000 -90.00000000 156.04190278
-390.00000000 -80.00000000 143.07750367
-390.00000000 -70.00000000 131.95518640
-390.00000000 -60.00000000 122.60470829
-390.00000000 -50.00000000 114.91380712
-390.00000000 -40.00000000 108.74502774
-390.00000000 -30.00000000 103.95728802
-390.00000000 -20.00000000 100.42453113
-390.00000000 -10.00000000 98.04129388
-390.00000000 0.00000000 96.71260113
-390.00000000 10.00000000 96.33544306
-390.00000000 20.00000000 96.78290351
-390.00000000 30.00000000 97.89757563
-390.00000000 40.00000000 99.49299471
-390.00000000 50.00000000 101.35744737
-390.00000000 60.00000000 103.25691447
-390.00000000 70.00000000 104.94011564
-390.00000000 80.00000000 106.15232649
-390.00000000 90.00000000 106.66161936
-390.00000000 100.00000000 106.29290112
