-400.00000000 -400.00000000 106.50427946
-400.00000000 -390.00000000 115.72410390
-400.00000000 -380.00000000 125.33891568
-400.00000000 -370.00000000 135.27670488
-400.00000000 -360.00000000 145.44773140
-400.00000000 -350.00000000 155.74472781
-400.00000000 -340.00000000 166.04348420
-400.00000000 -330.00000000 176.20363583
-400.00000000 -320.00000000 186.06952955
-400.00000000 -310.00000000 195.47119414
-400.00000000 -300.00000000 204.22566554
-400.00000000 -290.00000000 212.13916599
-400.00000000 -280.00000000 219.01080893
-400.00000000 -270.00000000 224.63848945
-400.00000000 -260.00000000 228.82734279
-400.00000000 -250.00000000 231.40061294
-400.00000000 -240.00000000 232.21208751
-400.00000000 -230.00000000 231.15862924
-400.00000000 -220.00000000 228.19099814
-400.00000000 -210.00000000 223.32126143
-400.00000000 -200.00000000 216.62562829
-400.00000000 -190.00000000 208.24235898
-400.00000000 -180.00000000 198.36521858
-400.00000000 -170.00000000 187.23352683
-400.00000000 -160.00000000 175.12006976
-400.00000000 -150.00000000 162.31802082
-400.00000000 -140.00000000 149.12773056
-400.00000000 -130.00000000 135.84397651
-400.00000000 -120.00000000 122.74414094
-400.00000000 -110.00000000 110.07780629
-400.00000000 -100.00000000 98.05832844
-400.00000000 -90.00000000 86.85693773
-400.00000000 -80.00000000 76.59974884
-400.00000000 -70.00000000 67.36774341
-400.00000000 -60.00000000 59.19941619
-400.00000000 -50.00000000 52.09546409
-400.00000000 -40.00000000 46.02473554
-400.00000000 -30.00000000 40.93066843
-400.00000000 -20.00000000 36.73759132
-400.00000000 -10.00000000 33.35647412
-400.00000000 0.00000000 30.68992523
-400.00000000 10.00000000 28.63639874
-400.00000000 20.00000000 27.09368292
-400.00000000 30.00000000 25.96179190
-400.00000000 40.00000000 25.14538791
-400.00000000 50.00000000 24.55583424
-400.00000000 60.00000000 24.11293438
-400.00000000 70.00000000 23.74636518
-400.00000000 80.00000000 23.39677490
-400.00000000 90.00000000 23.01649744
-400.00000000 100.00000000 22.56983322
-400.00000000 110.00000000 22.03286082
-400.00000000 120.00000000 21.39276794
-400.00000000 130.00000000 20.64672392
-400.00000000 140.00000000 19.80035712
-400.00000000 150.00000000 18.86594532
-400.00000000 160.00000000 17.86046507
-400.00000000 170.00000000 16.80366416
-400.00000000 180.00000000 15.71631033
-400.00000000 190.00000000 14.61873035
-400.00000000 200.00000000 13.52969755
-400.00000000 210.00000000 12.46567138
-400.00000000 220.00000000 11.44035391
