0.000000 0.000000 0.000000 0.001000
0.100000 1.404890 0.702445 0.001000
0.200000 1.620325 0.718454 0.001000
0.300000 1.806460 0.711723 0.001000
0.400000 1.942215 0.701078 0.001000
0.500000 2.012764 0.685363 0.001000
0.600000 2.010744 0.662694 0.001000
0.700000 1.936316 0.633429 0.001000
0.800000 1.796523 0.600661 0.001000
0.900000 1.604021 0.569846 0.001000
1.000000 1.375335 0.547621 0.001000
1.100000 1.128842 0.539694 0.001000
1.200000 1.015056 0.537985 0.001000
1.300000 0.958600 0.537636 0.001000
1.400000 0.880494 0.539976 0.001000
1.500000 0.784378 0.545884 0.001000
1.600000 0.685196 0.555106 0.001000
1.700000 0.606396 0.565767 0.001000
1.800000 0.521120 0.578123 0.001000
1.900000 0.438814 0.591746 0.001000
2.000000 0.362785 0.606066 0.001000
2.100000 0.294058 0.620551 0.001000
2.200000 0.316216 0.629994 0.001000
2.300000 0.381368 0.633626 0.001000
2.400000 0.433190 0.633570 0.001000
2.500000 0.468157 0.631353 0.001000
2.600000 0.485139 0.628043 0.001000
2.700000 0.484878 0.624377 0.001000
2.800000 0.469421 0.620861 0.001000
2.900000 0.441595 0.617841 0.001000
3.000000 0.404569 0.615539 0.001000
3.100000 0.361543 0.614084 0.001000
3.200000 0.324903 0.613245 0.001000
3.300000 0.356652 0.611137 0.001000
3.400000 0.401488 0.607721 0.001000
3.500000 0.440535 0.603398 0.001000
3.600000 0.471443 0.598512 0.001000
3.700000 0.492405 0.593342 0.001000
3.800000 0.502268 0.588113 0.001000
3.900000 0.500613 0.583006 0.001000
4.000000 0.487771 0.578170 0.001000
4.100000 0.464765 0.573733 0.001000
4.200000 0.433198 0.569808 0.001000
4.300000 0.395078 0.566485 0.001000
4.400000 0.352620 0.563831 0.001000
4.500000 0.308059 0.561882 0.001000
4.600000 0.267043 0.560567 0.001000
4.700000 0.256222 0.559310 0.001000
4.800000 0.256286 0.557915 0.001000
4.900000 0.270400 0.556168 0.001000
5.000000 0.281038 0.554168 0.001000
5.100000 0.287966 0.552004 0.001000
5.200000 0.291018 0.549752 0.001000
5.300000 0.290075 0.547480 0.001000
5.400000 0.285077 0.545246 0.001000
5.500000 0.276064 0.543104 0.001000
5.600000 0.263222 0.541103 0.001000
5.700000 0.246921 0.539284 0.001000
5.800000 0.227727 0.537681 0.001000
5.900000 0.206382 0.536316 0.001000
6.000000 0.183751 0.535203 0.001000
6.100000 0.160752 0.534341 0.001000
6.200000 0.151255 0.533530 0.001000
6.300000 0.147471 0.532689 0.001000
6.400000 0.154112 0.531683 0.001000
6.500000 0.162808 0.530502 0.001000
6.600000 0.168352 0.529202 0.001000
6.700000 0.170735 0.527831 0.001000
6.800000 0.170153 0.526431 0.001000
6.900000 0.166942 0.525034 0.001000
7.000000 0.161493 0.523668 0.001000
7.100000 0.154193 0.522352 0.001000
7.200000 0.145377 0.521101 0.001000
7.300000 0.135316 0.519929 0.001000
7.400000 0.124226 0.518843 0.001000
7.500000 0.112303 0.517852 0.001000
7.600000 0.099757 0.516959 0.001000
7.700000 0.086845 0.516167 0.001000
7.800000 0.079699 0.515408 0.001000
7.900000 0.076731 0.514638 0.001000
8.000000 0.081704 0.513772 0.001000
8.100000 0.086018 0.512827 0.001000
8.200000 0.088689 0.511824 0.001000
8.300000 0.089588 0.510785 0.001000
8.400000 0.088757 0.509730 0.001000
8.500000 0.086387 0.508673 0.001000
8.600000 0.082768 0.507629 0.001000
8.700000 0.078219 0.506605 0.001000
8.800000 0.073039 0.505606 0.001000
8.900000 0.067479 0.504637 0.001000
9.000000 0.061734 0.503698 0.001000
