0.000000 19.973952 -1.250000 19.973952 -1.250000 
0.001000 19.968959 -1.249688 19.968959 -1.249688 
0.002000 19.963967 -1.249375 19.963967 -1.249375 
0.003000 19.958977 -1.249063 19.958977 -1.249063 
0.004000 19.953988 -1.248751 19.953988 -1.248751 
0.005000 19.949000 -1.248438 19.949000 -1.248438 
0.006000 19.944013 -1.248126 19.944013 -1.248126 
0.007000 19.939028 -1.247814 19.939028 -1.247814 
0.008000 19.934044 -1.247502 19.934044 -1.247502 
0.009000 19.929061 -1.247191 19.929061 -1.247191 
0.010000 19.924079 -1.246879 19.924079 -1.246879 
0.011000 19.919099 -1.246567 19.919099 -1.246567 
0.012000 19.914119 -1.246256 19.914119 -1.246256 
0.013000 19.909142 -1.245944 19.909142 -1.245944 
0.014000 19.904165 -1.245633 19.904165 -1.245633 
0.015000 19.899189 -1.245321 19.899189 -1.245321 
0.016000 19.894215 -1.245010 19.894215 -1.245010 
0.017000 19.889242 -1.244699 19.889242 -1.244699 
0.018000 19.884271 -1.244388 19.884271 -1.244388 
0.019000 19.879300 -1.244077 19.879300 -1.244077 
0.020000 19.874331 -1.243766 19.874331 -1.243766 
0.021000 19.869363 -1.243455 19.869363 -1.243455 
0.022000 19.864396 -1.243144 19.864396 -1.243144 
0.023000 19.859431 -1.242833 19.859431 -1.242833 
0.024000 19.854467 -1.242522 19.854467 -1.242522 
0.025000 19.849504 -1.242212 19.849504 -1.242212 
0.026000 19.844542 -1.241901 19.844542 -1.241901 
0.027000 19.839581 -1.241591 19.839581 -1.241591 
0.028000 19.834622 -1.241281 19.834622 -1.241281 
0.029000 19.829664 -1.240970 19.829664 -1.240970 
0.030000 19.824707 -1.240660 19.824707 -1.240660 
0.031000 19.819752 -1.240350 19.819752 -1.240350 
0.032000 19.814797 -1.240040 19.814797 -1.240040 
0.033000 19.809844 -1.239730 19.809844 -1.239730 
0.034000 19.804892 -1.239420 19.804892 -1.239420 
0.035000 19.799942 -1.239110 19.799942 -1.239110 
0.036000 19.794993 -1.238800 19.794993 -1.238800 
0.037000 19.790044 -1.238491 19.790044 -1.238491 
0.038000 19.785097 -1.238181 19.785097 -1.238181 
0.039000 19.780152 -1.237872 19.780152 -1.237872 
0.040000 19.775207 -1.237562 19.775207 -1.237562 
0.041000 19.770264 -1.237253 19.770264 -1.237253 
0.042000 19.765322 -1.236944 19.765322 -1.236944 
0.043000 19.760382 -1.236634 19.760382 -1.236634 
0.044000 19.755442 -1.236325 19.755442 -1.236325 
0.045000 19.750504 -1.236016 19.750504 -1.236016 
0.046000 19.745567 -1.235707 19.745567 -1.235707 
0.047000 19.740631 -1.235398 19.740631 -1.235398 
0.048000 19.735697 -1.235090 19.735697 -1.235090 
0.049000 19.730763 -1.234781 19.730763 -1.234781 
0.050000 19.725831 -1.234472 19.725831 -1.234472 
0.051000 19.720900 -1.234164 19.720900 -1.234164 
0.052000 19.715971 -1.233855 19.715971 -1.233855 
0.053000 19.711042 -1.233547 19.711042 -1.233547 
0.054000 19.706115 -1.233238 19.706115 -1.233238 
0.055000 19.701189 -1.232930 19.701189 -1.232930 
0.056000 19.696265 -1.232622 19.696265 -1.232622 
