0.000000 2.000000 0.000000
0.100000 1.989942 -0.199660
0.200000 1.609401 -0.339544
0.300000 1.054291 -0.371926
0.400000 0.554020 -0.307959
0.500000 0.227733 -0.200901
0.600000 0.068290 -0.104371
0.700000 0.011312 -0.043007
0.800000 -0.001614 -0.013775
0.900000 -0.001953 -0.003248
1.000000 -0.000772 -0.000473
1.100000 -0.000189 -0.000000
1.200000 -0.000028 0.000020
1.300000 -0.000001 0.000006
1.400000 0.000001 0.000001
1.500000 0.000000 0.000000
1.600000 0.000000 -0.000000
1.700000 -0.000000 -0.000000
1.800000 -0.000000 -0.000000
1.900000 -0.000000 0.000000
2.000000 -0.000000 0.000000
2.100000 0.000000 0.000000
2.200000 0.000000 0.000000
2.300000 0.000000 0.000000
2.400000 0.000000 0.000000
2.500000 0.000000 0.000000
2.600000 0.000000 0.000000
2.700000 0.000000 0.000000
2.800000 0.000000 0.000000
2.900000 0.000000 0.000000
3.000000 0.000000 0.000000
3.100000 -0.000000 0.000000
3.200000 -0.000000 0.000000
3.300000 -0.000000 0.000000
3.400000 -0.000000 0.000000
3.500000 -0.000000 0.000000
3.600000 -0.000000 -0.000000
3.700000 -0.000000 -0.000000
3.800000 -0.000000 -0.000000
3.900000 0.000000 -0.000000
4.000000 0.000000 -0.000000
4.100000 0.000000 0.000000
4.200000 0.000000 0.000000
4.300000 0.000000 0.000000
4.400000 -0.000000 0.000000
4.500000 -0.000000 -0.000000
4.600000 -0.000000 -0.000000
4.700000 0.000000 -0.000000
4.800000 0.000000 -0.000000
4.900000 0.000000 0.000000
5.000000 0.000000 0.000000
5.100000 -0.000000 0.000000
5.200000 -0.000000 0.000000
5.300000 -0.000000 -0.000000
5.400000 -0.000000 -0.000000
5.500000 0.000000 -0.000000
5.600000 0.000000 -0.000000
5.700000 0.000000 0.000000
5.800000 0.000000 0.000000
5.900000 0.000000 0.000000
6.000000 -0.000000 0.000000
6.100000 -0.000000 0.000000
6.200000 -0.000000 0.000000
6.300000 -0.000000 0.000000
6.400000 -0.000000 -0.000000
6.500000 -0.000000 -0.000000
6.600000 -0.000000 -0.000000
6.700000 -0.000000 -0.000000
6.800000 0.000000 -0.000000
6.900000 0.000000 -0.000000
7.000000 0.000000 -0.000000
7.100000 0.000000 0.000000
7.200000 0.000000 0.000000
7.300000 0.000000 0.000000
7.400000 -0.000000 0.000000
7.500000 -0.000000 0.000000
7.600000 -0.000000 0.000000
7.700000 -0.000000 -0.000000
7.800000 -0.000000 -0.000000
7.900000 -0.000000 -0.000000
8.000000 0.000000 -0.000000
8.100000 0.000000 -0.000000
8.200000 0.000000 0.000000
8.300000 0.000000 0.000000
8.400000 0.000000 0.000000
8.500000 -0.000000 0.000000
8.600000 -0.000000 0.000000
8.700000 -0.000000 0.000000
8.800000 -0.000000 -0.000000
8.900000 -0.000001 -0.000001
9.000000 -0.000002 -0.000004
9.100000 -0.000002 -0.000015
9.200000 0.000016 -0.000047
9.300000 0.000116 -0.000126
9.400000 0.000549 -0.000241
9.500000 0.002145 -0.000016
9.600000 0.007244 0.003030
9.700000 0.020490 0.021059
9.800000 0.040316 0.104763
9.900000 -0.017642 0.436840
10.000000 -0.758623 1.558149
10.100000 -5.343335 4.488732
10.200000 -27.439352 7.668681
10.300000 -116.162855 -18.901011
10.400000 -404.360983 -278.339714
10.500000 -1023.347218 -1791.828578
10.600000 -549.683303 -8707.425840
10.700000 14384.034022 -34138.459082
10.800000 120083.750278 -102257.114255
10.900000 654046.711568 -156754.675522
11.000000 2789671.963361 673970.070838
11.100000 9288193.771435 7983559.269060
11.200000 19803061.494687 48365415.419815
11.300000 -18121465.415862 222262601.298581
11.400000 -495739598.574938 812530253.562395
11.500000 -3442698894.306368 2163979346.050104
11.600000 -17305792328.862568 1823863565.503428
11.700000 -70273039577.177612 -25234747318.713631
11.800000 -226869070419.600098 -227874460611.882690
11.900000 -473764109550.448547 -1308169844378.832031
12.000000 490944751584.544434 -6034783086317.374023
12.100000 12788142061908.107422 -23240429742512.800781
12.200000 93072463753202.437500 -71066106165517.562500
12.300000 506101175004815.000000 -124908037694098.859375
12.400000 2310190060182936.500000 381334583042628.812500
12.500000 8963515922676750.000000 5689218818634493.000000
12.600000 27679506454431892.000000 39955515435544360.000000
12.700000 46400869324079784.000000 219882541884962336.000000
12.800000 -197483161263435840.000000 1030313831884195584.000000
12.900000 -2738423905609184768.000000 4115470147278209024.000000
13.000000 -19595942055261782016.000000 12970991506425694208.000000
13.100000 -110735125771504041984.000000 20590178353244987392.000000
13.200000 -530781696013254656000.000000 -118409883024036839424.000000
13.300000 -2142124608689213538304.000000 -1547789677817442336768.000000
13.400000 -6592290965736054063104.000000 -11104358655499949834240.000000
13.500000 -7786412033071829221376.000000 -62908730680128850362368.000000
13.600000 90099144194114275246080.000000 -298995079646552948473856.000000
13.700000 1007366644350404576411648.000000 -1168256003347653907709952.000000
13.800000 6915921029922561707737088.000000 -3235226459027338170466304.000000
13.900000 37837013042494317738852352.000000 -512378342078257477713920.000000
14.000000 171954397316117337863094272.000000 75207566143298013547724800.000000
14.100000 621970620764681034746822656.000000 693016723409501404153249792.000000
14.200000 1382057942087847733513682944.000000 4408917772905550941385654272.000000
14.300000 -2830864438638141595579318272.000000 22748635268206341564131180544.000000
14.400000 -59503916570456410626359033856.000000 96913397201459700061205168128.000000
14.500000 -467308890027734469525876244480.000000 316045506193415413639619280896.000000
14.600000 -2758233429253027909361180082176.000000 476326168165512720416617005056.000000
14.700000 -13461199651068331650980356554752.000000 -3442110319729165489511262584832.000000
14.800000 -54146858037909766456267274977280.000000 -42815561257540180366445097517056.000000
14.900000 -160357257029232868767979800625152.000000 -303657144978808032511250833342464.000000
15.000000 -124762561941489288013783347757056.000000 -1706810154927330266198575455141888.000000
15.100000 2826081155037259686807292954542080.000000 -8067854904449711267467273376366592.000000
15.200000 28997061762294775167834586586546176.000000 -31509271489367606597607342567587840.000000
15.300000 196263523932047821886362126575992832.000000 -88282718775683644902504941205061632.000000
15.400000 1085289329535612716268829260457705472.000000 -22857940220897015202139997175021568.000000
15.500000 5108709025342588076038535116474023936.000000 2030625646204886006221982299194392576.000000
15.600000 19957646148258355548349525572756439040.000000 19579596987069028198459487413864497152.000000
15.700000 55469820413419424948069326096267476992.000000 131586365955024989743248767367518355456.000000
15.800000 2906410259528185608499513541085102080.000000 732508243139981162266597843498306633728.000000
15.900000 -1436073769744878839319520845672262664192.000000 3489441724613936740139015936361902374912.000000
16.000000 -13790393697366998536449981422041873514496.000000 13810111322396570201115532953653396635648.000000
16.100000 -93658199509602209695604156847053479084032.000000 38667706671943558665765001024281895763968.000000
16.200000 -527920234723022154288063442311854650556416.000000 -1968883964984259602971877760103790673920.000000
16.300000 -2541501039748701930775558034672622501888000.000000 -1074655576059250747386180592722565876678656.000000
16.400000 -10101438883833994123181465938590976257818624.000000 -10352229591522387271892902151025480565784576.000000
16.500000 -27770977381790992506533320902097542775308288.000000 -70751673086755793066834381567845304278974464.000000
16.600000 10662492309857190644049333820711145224273920.000000 -400113618291863480484555169272982115729801216.000000
16.700000 878090874040247374932089186576242366767693824.000000 -1920200675116894951258352689953734969280954368.000000
16.800000 8250664256620051156925294881494301809248829440.000000 -7505421127529065882951151808650465670370164736.000000
16.900000 55738520874251524570865064355104592094371512320.000000 -19280011506901597371593381891765427135649415168.000000
17.000000 311245928133644477534520630542895282864173088768.000000 22839710508073990997854480996300544490659119104.000000
17.100000 1465004422365729045321093310612318607402522902528.000000 763497729683785453070247755458019838195943866368.000000
17.200000 5516965652444683678117760753842522370243892871168.000000 6786973273611423539258786878799984118166515089408.000000
17.300000 12545629122736531690029738148162602688350003396608.000000 44574708086871873720272231993603236519036040773632.000000
17.400000 -32729537443484491379788584625918156845767809040384.000000 242941230551514372915796630402703335570233268109312.000000
17.500000 -669306319404961095744541291029518333120879477653504.000000 1111555910028268784713796147367331613468575697731584.000000
17.600000 -5584064785460799829218627446668554076743642300547072.000000 3996690632659758850221792960551902578597409601880064.000000
17.700000 -35510663496138268344245195228884094756424814453325824.000000 7729675215719382980835597002045869658211390089854976.000000
17.800000 -188836319917600478539917452109094194686898410228809728.000000 -36628634060953350628797056442475316566041012723515392.000000
17.900000 -842618058737081038553380681012272847594392700026093568.000000 -571966288353253051456925991511699549520404829616209920.000000
18.000000 -2915468578546766650120967942720975659618972626197676032.000000 -4538593534195558177785638724115777712469125605976178688.000000
18.100000 -4807979219658397804380451116190676679592071351188324352.000000 -28184459341909729778194911898369939483482059754717577216.000000
18.200000 34815329742371102053392117322212884157644628794751844352.000000 -147622590819040951473328927898525561724695386365202792448.000000
18.300000 474986470614853411723541403778381002787127167119305736192.000000 -650446562478167696061658137867112812899669734937717637120.000000
18.400000 3667684412717661850650847317436442738871221093695116804096.000000 -2209939105822344283926746714714376568456216845931715231744.000000
18.500000 22554455006059834026657860621686857514039076271736919949312.000000 -3310684073679649839390700424516041689318638067786755080192.000000
18.600000 117768172369323946681322625763333411313675504415727197093888.000000 30038913682879173095487275587517702778056164247168836698112.000000
18.700000 518877825552721168569475561718801638004636217297247552929792.000000 389871622588042995253486630367077998974909820119402831413248.000000
18.800000 1762294911214548029958802854696025155957403825651117490962432.000000 2991182454604896988238463972434831485890528721277012932558848.000000
18.900000 2574389893375936588065778230614510559285825852681809196744704.000000 18424601481785743906837927460511249758292820861735657426386944.000000
19.000000 -25148350629800475118386542054857691976553095307813084960129024.000000 96651698402204433177193749771385021339030894793441717860171776.000000
19.100000 -324154259613543419159045488767842699729353273940028742086688768.000000 428257492051062994550482368224142547919536469078121074378407936.000000
19.200000 -2497582366383551753725848303384486885505044174738034998904881152.000000 1461280873470817696466368133412099321609841258780293987219537920.000000
19.300000 -15472342585914317703066309422027180133903047795177214099570294784.000000 2110630492470572711363080239117607405853189769791016344265687040.000000
19.400000 -81591367387687406054610121154288469944570961829855397210077790208.000000 -21585074758584136680568695223310784182862362310447181572863950848.000000
19.500000 -362701058851503539764758749615864748560449543261791221749687255040.000000 -277631802626640180971139438232018326050654881689710298870579200000.000000
19.600000 -1234455084597633779684277014853301943323002492085759871841011236864.000000 -2144929114934958818100723300734726246396516288966738593598847057920.000000
19.700000 -1691633401497443733277977029897214615806534165181970115971818455040.000000 -13313967737520424737179745243479140552141927392030066398329143558144.000000
19.800000 19433083967922956550512836865421477246854931750682946723250989694976.000000 -70193566087118812197909344977850041556102456261330099962262981705728.000000
19.900000 244692504824400331300381497003033667531466444270010242564120763170816.000000 -310660086195116192110740084421592702993744942079149665795423275581440.000000
20.000000 1878704228280428872381635095701574490112239899660196438651232944390144.000000 -1040916481289450859454510472097323219662662380839865292070147189637120.000000
20.100000 11599302843391468620361184608961219166254721619706154933597557158313984.000000 -1254575774788582607337367330747773346628991404080914382217719387783168.000000
20.200000 60713732669953518173655412078900250186600078918939516565835634565971968.000000 18179812899239438803814706290577589210313828480207148915306784234668032.000000
20.300000 265506952583932582931970677349985098823497035659634782695031639185031168.000000 219123152890886247970130218113175581084541394324455577756872773241667584.000000
20.400000 865901157872997311614481896264482977059711931286228401012371074278490112.000000 1657012327950365511960752256824006276994235654050202967817359498619650048.000000
20.500000 833124389831905837866292110472393927657548711464328503678623067949498368.000000 10117553121759957923144734595958228428548394288209161662838956819090505728.000000
20.600000 -17188160488286785987822759370663951162638088633207125864375866110834114560.000000 52361240523023981674506530871268465312374793472984563617510973762948825088.000000
20.700000 -196397169410759720886887422213276104653482423119355641106629690998149611520.000000 225585337799716107116746534891288881802541129734093614173721694431478808576.000000
20.800000 -1457390907589587764700270636149049606778947759028748411006159834906301038592.000000 714084014370912631108481517528102117728863653438289590483157222814763712512.000000
20.900000 -8790006946830284699620605858422176810534909662045564590808746289194931847168.000000 502712330373180412910638062058602086415515976240743208596017154647562125312.000000
21.000000 -45009032446195893367783596244248258019553621358935874957844379902572115263488.000000 -15965222961450059227299770304327658662662999139242747723153282311972896899072.000000
21.100000 -191570656759798913410116834802546059337550781107948927483004424395607605510144.000000 -174339052643366128536150922772418540868972941501234744933945745852018383126528.000000
21.200000 -592730908457718082123498006633964775638632050946109122759223014758298465337344.000000 -1273777808714195281459154419725585333098091372370072416546609583401464984764416.000000
21.300000 -298450658761356007228065715472677868499574001775254821385287608081531025752064.000000 -7615449306167974085758850157592866621627613389412170131162353013450338004369408.000000
21.400000 14437037717960366802656069872763819576077661087592445544115087291536949924331520.000000 -38751187812186785524028727674610919945787825999927363961466516917322522099187712.000000
21.500000 153309660034026171052355366709980551912067623887946527807582051604772278673342464.000000 -163950768258047050732747949503397282659304806397917157467845798190932445349543936.000000
21.600000 1110896578676363092068002426324458891145620768741228513188894099336341039345565696.000000 -501729292380594533063234768973953206948071467337491119274628628821118695239581696.000000
21.700000 6620108040065142013582776492115581410278700615658575498761953974556044705639956480.000000 -198801978726780491793351954795126141938408360409191331994675027041378644766228480.000000
21.800000 33652628901986268195603189931796168723250369132783294434793337053203029906214092800.000000 12809760133378493451549415262552132089213036230176479944697124425493858595540828160.000000
21.900000 142388727887602403377586705041611195515134762729967399486210636474477690285860061184.000000 134532226566990936965782643500402528789428068914904620290019813009923057493517271040.000000
22.000000 435572920074062871834575528640524636889511178731876792918942988933628507421027598336.000000 973335667292526905469421785956141205860529701939043136838001918778409663583825690624.000000
22.100000 162880099530718543716549832745793969150012121960232756984205053354145933646150762496.000000 5805905229487586981844757950434326537436458212036119578266169555433576690779510800384.000000
22.200000 -11284464763237923132208235182878916876157521704326152863620050954317081607131814166528.000000 29572970702139602216428759757546144973152194725787689275221528131321237923927123034112.000000
22.300000 -118522895430740374401153976940953754083126373934738723449586660245582334665969115332608.000000 125440981743985521457738380983312654179134381718189658504255941706054849128180620460032.000000
22.400000 -859039981919085518940546733641915284476145240288797681760010855830371997266112403210240.000000 384833657330589013177818315866964593046136422920481042116965879308517856419243767103488.000000
