0.150000 -0.032317 0.000000 0.003493 0.000000 0.003493 0.000000 0.033892 0.000000 0.003359 0.000509 -0.033830 0.004989 0.033104 0.004989 -0.003523 -0.000528 0.003359 -0.000509 0.033104 -0.004989 -0.033830 -0.004989 -0.003523 0.000528 0.032317 0.000000 -0.003493 0.000000 -0.003493 0.000000 -0.033892 0.000000 
0.160000 -0.034211 0.000000 0.003718 0.000000 0.003718 0.000000 0.036114 0.000000 0.003556 0.000576 -0.035935 0.005652 0.035162 0.005652 -0.003754 -0.000600 0.003556 -0.000576 0.035162 -0.005652 -0.035935 -0.005652 -0.003754 0.000600 0.034211 0.000000 -0.003718 0.000000 -0.003718 0.000000 -0.036114 0.000000 
0.170000 -0.036057 0.000000 0.003941 0.000000 0.003941 0.000000 0.038330 0.000000 0.003748 0.000645 -0.038012 0.006352 0.037193 0.006352 -0.003984 -0.000675 0.003748 -0.000645 0.037193 -0.006352 -0.038012 -0.006352 -0.003984 0.000675 0.036057 0.000000 -0.003941 0.000000 -0.003941 0.000000 -0.038330 0.000000 
0.180000 -0.037852 0.000000 0.004163 0.000000 0.004163 0.000000 0.040537 0.000000 0.003934 0.000718 -0.040060 0.007087 0.039195 0.007087 -0.004213 -0.000756 0.003934 -0.000718 0.039195 -0.007087 -0.040060 -0.007087 -0.004213 0.000756 0.037852 0.000000 -0.004163 0.000000 -0.004163 0.000000 -0.040537 0.000000 
0.190000 -0.039595 0.000000 0.004383 0.000000 0.004383 0.000000 0.042737 0.000000 0.004115 0.000793 -0.042077 0.007856 0.041166 0.007856 -0.004442 -0.000840 0.004115 -0.000793 0.041166 -0.007856 -0.042077 -0.007856 -0.004442 0.000840 0.039595 0.000000 -0.004383 0.000000 -0.004383 0.000000 -0.042737 0.000000 
0.200000 -0.041282 0.000000 0.004601 0.000000 0.004601 0.000000 0.044928 0.000000 0.004291 0.000871 -0.044062 0.008658 0.043105 0.008658 -0.004670 -0.000929 0.004291 -0.000871 0.043105 -0.008658 -0.044062 -0.008658 -0.004670 0.000929 0.041282 0.000000 -0.004601 0.000000 -0.004601 0.000000 -0.044928 0.000000 
0.210000 -0.042913 0.000000 0.004817 0.000000 0.004817 0.000000 0.047111 0.000000 0.004460 0.000952 -0.046013 0.009491 0.045012 0.009491 -0.004897 -0.001021 0.004460 -0.000952 0.045012 -0.009491 -0.046013 -0.009491 -0.004897 0.001021 0.042913 0.000000 -0.004817 0.000000 -0.004817 0.000000 -0.047111 0.000000 
0.220000 -0.044485 0.000000 0.005031 0.000000 0.005031 0.000000 0.049284 0.000000 0.004624 0.001035 -0.047931 0.010355 0.046885 0.010355 -0.005123 -0.001118 0.004624 -0.001035 0.046885 -0.010355 -0.047931 -0.010355 -0.005123 0.001118 0.044485 0.000000 -0.005031 0.000000 -0.005031 0.000000 -0.049284 0.000000 
0.230000 -0.045996 0.000000 0.005244 0.000000 0.005244 0.000000 0.051448 0.000000 0.004781 0.001120 -0.049812 0.011248 0.048722 0.011248 -0.005348 -0.001219 0.004781 -0.001120 0.048722 -0.011248 -0.049812 -0.011248 -0.005348 0.001219 0.045996 0.000000 -0.005244 0.000000 -0.005244 0.000000 -0.051448 0.000000 
0.240000 -0.047446 0.000000 0.005454 0.000000 0.005454 0.000000 0.053601 0.000000 0.004932 0.001207 -0.051657 0.012169 0.050524 0.012169 -0.005571 -0.001323 0.004932 -0.001207 0.050524 -0.012169 -0.051657 -0.012169 -0.005571 0.001323 0.047446 0.000000 -0.005454 0.000000 -0.005454 0.000000 -0.053601 0.000000 
