0.000000 0.000000 0.000000 0.001000
0.100000 4.667095 2.333548 0.001000
0.200000 4.981055 2.277700 0.001000
0.300000 1.672704 2.082678 0.001000
0.400000 0.654336 2.056100 0.001000
0.500000 1.339139 1.917761 0.001000
0.600000 0.770636 1.846427 0.001000
0.700000 0.314741 1.816111 0.001000
0.800000 0.520102 1.758854 0.001000
0.900000 0.597569 1.698638 0.001000
1.000000 0.288785 1.659785 0.001000
1.100000 0.271899 1.621417 0.001000
1.200000 0.432132 1.576473 0.001000
1.300000 0.274176 1.540625 0.001000
1.400000 0.193851 1.509351 0.001000
1.500000 0.274012 1.476102 0.001000
1.600000 0.186558 1.447318 0.001000
1.700000 0.141073 1.421065 0.001000
1.800000 0.172693 1.394765 0.001000
1.900000 0.100191 1.371551 0.001000
2.000000 0.108983 1.348860 0.001000
2.100000 0.126868 1.326555 0.001000
2.200000 0.104151 1.305634 0.001000
2.300000 0.085822 1.285888 0.001000
2.400000 0.115832 1.266247 0.001000
2.500000 0.132624 1.247063 0.001000
2.600000 0.068192 1.229787 0.001000
2.700000 0.124858 1.212152 0.001000
2.800000 0.125070 1.195191 0.001000
2.900000 0.088894 1.179408 0.001000
3.000000 0.106879 1.163921 0.001000
3.100000 0.097471 1.149114 0.001000
3.200000 0.109904 1.134659 0.001000
3.300000 0.077397 1.121111 0.001000
3.400000 0.075213 1.108030 0.001000
3.500000 0.112282 1.094944 0.001000
3.600000 0.068732 1.082770 0.001000
3.700000 0.078329 1.070863 0.001000
3.800000 0.098267 1.059119 0.001000
3.900000 0.061973 1.048098 0.001000
4.000000 0.075611 1.037262 0.001000
4.100000 0.080137 1.026698 0.001000
4.200000 0.055761 1.016661 0.001000
4.300000 0.073767 1.006739 0.001000
4.400000 0.065322 0.997163 0.001000
4.500000 0.045874 0.988008 0.001000
4.600000 0.069326 0.978900 0.001000
4.700000 0.043461 0.970234 0.001000
4.800000 0.056373 0.961685 0.001000
4.900000 0.057904 0.953339 0.001000
5.000000 0.047478 0.945276 0.001000
5.100000 0.062594 0.937301 0.001000
5.200000 0.054859 0.929571 0.001000
5.300000 0.058435 0.922000 0.001000
5.400000 0.062965 0.914578 0.001000
5.500000 0.059867 0.907347 0.001000
5.600000 0.066234 0.900244 0.001000
5.700000 0.056083 0.893360 0.001000
5.800000 0.057446 0.886621 0.001000
5.900000 0.070571 0.879957 0.001000
6.000000 0.049147 0.873554 0.001000
6.100000 0.044217 0.867313 0.001000
6.200000 0.066142 0.861087 0.001000
6.300000 0.058477 0.855029 0.001000
6.400000 0.044020 0.849167 0.001000
6.500000 0.052233 0.843381 0.001000
6.600000 0.061465 0.837666 0.001000
6.700000 0.057652 0.832082 0.001000
6.800000 0.044833 0.826665 0.001000
6.900000 0.058369 0.821290 0.001000
7.000000 0.060453 0.816009 0.001000
7.100000 0.049609 0.810872 0.001000
7.200000 0.052084 0.805819 0.001000
7.300000 0.051576 0.800861 0.001000
7.400000 0.048634 0.796003 0.001000
7.500000 0.045167 0.791246 0.001000
7.600000 0.041441 0.786587 0.001000
7.700000 0.041124 0.782009 0.001000
7.800000 0.039004 0.777517 0.001000
7.900000 0.047711 0.773067 0.001000
8.000000 0.028348 0.768766 0.001000
8.100000 0.037223 0.764501 0.001000
8.200000 0.049548 0.760261 0.001000
8.300000 0.037670 0.756132 0.001000
8.400000 0.044029 0.752046 0.001000
8.500000 0.047574 0.748013 0.001000
8.600000 0.041586 0.744064 0.001000
8.700000 0.053370 0.740138 0.001000
8.800000 0.043005 0.736306 0.001000
8.900000 0.037970 0.732548 0.001000
9.000000 0.055107 0.728794 0.001000
9.100000 0.036497 0.725153 0.001000
9.200000 0.037198 0.721563 0.001000
9.300000 0.047711 0.717994 0.001000
9.400000 0.029260 0.714532 0.001000
9.500000 0.045480 0.711071 0.001000
9.600000 0.033391 0.707695 0.001000
9.700000 0.033767 0.704364 0.001000
9.800000 0.052796 0.701028 0.001000
9.900000 0.031983 0.697795 0.001000
10.000000 0.035885 0.694594 0.001000
10.100000 0.050926 0.691398 0.001000
10.200000 0.036525 0.688282 0.001000
10.300000 0.037324 0.685206 0.001000
10.400000 0.041573 0.682159 0.001000
10.500000 0.033993 0.679171 0.001000
10.600000 0.037480 0.676213 0.001000
10.700000 0.029056 0.673314 0.001000
10.800000 0.028151 0.670455 0.001000
10.900000 0.034892 0.667614 0.001000
11.000000 0.029327 0.664822 0.001000
11.100000 0.027490 0.662069 0.001000
11.200000 0.028846 0.659347 0.001000
11.300000 0.031812 0.656651 0.001000
11.400000 0.032617 0.653985 0.001000
11.500000 0.030012 0.651357 0.001000
11.600000 0.033776 0.648753 0.001000
11.700000 0.033258 0.646180 0.001000
11.800000 0.035318 0.643632 0.001000
11.900000 0.034566 0.641117 0.001000
12.000000 0.030092 0.638639 0.001000
12.100000 0.033968 0.636182 0.001000
12.200000 0.033682 0.633754 0.001000
12.300000 0.027077 0.631366 0.001000
12.400000 0.026386 0.629006 0.001000
12.500000 0.030183 0.626665 0.001000
12.600000 0.034345 0.624342 0.001000
12.700000 0.020988 0.622070 0.001000
12.800000 0.024970 0.619815 0.001000
12.900000 0.036571 0.617562 0.001000
13.000000 0.028065 0.615349 0.001000
13.100000 0.024181 0.613167 0.001000
13.200000 0.033635 0.610991 0.001000
13.300000 0.029913 0.608844 0.001000
13.400000 0.026463 0.606726 0.001000
13.500000 0.027674 0.604627 0.001000
13.600000 0.026430 0.602552 0.001000
13.700000 0.025974 0.600499 0.001000
13.800000 0.021214 0.598475 0.001000
13.900000 0.023178 0.596468 0.001000
14.000000 0.022784 0.594482 0.001000
14.100000 0.016352 0.592526 0.001000
14.200000 0.025295 0.590574 0.001000
14.300000 0.016217 0.588657 0.001000
14.400000 0.019850 0.586752 0.001000
14.500000 0.025872 0.584855 0.001000
14.600000 0.017746 0.582990 0.001000
14.700000 0.022209 0.581135 0.001000
14.800000 0.024377 0.579294 0.001000
14.900000 0.019791 0.577478 0.001000
15.000000 0.025805 0.575669 0.001000
15.100000 0.021195 0.573884 0.001000
15.200000 0.020354 0.572117 0.001000
15.300000 0.027251 0.570355 0.001000
15.400000 0.017794 0.568624 0.001000
15.500000 0.019581 0.566906 0.001000
15.600000 0.024894 0.565195 0.001000
15.700000 0.018110 0.563510 0.001000
15.800000 0.022361 0.561833 0.001000
15.900000 0.019006 0.560176 0.001000
16.000000 0.018624 0.558534 0.001000
16.100000 0.025810 0.556896 0.001000
16.200000 0.015313 0.555287 0.001000
16.300000 0.018434 0.553688 0.001000
16.400000 0.024176 0.552094 0.001000
16.500000 0.016219 0.550525 0.001000
16.600000 0.016113 0.548970 0.001000
