0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 
0.100000 -0.000025 0.000000 0.000000 0.000000 -0.000002 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000002 0.000000 0.000000 0.000000 0.011983 0.000000 0.000000 0.000000 0.000008 0.009586 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000317 -0.000380 0.000000 0.000000 0.000001 -0.000367 0.000000 0.000000 -0.006004 0.003717 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006004 0.003717 0.000000 0.000000 -0.000633 -0.000760 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000008 -0.009586 0.000000 0.000000 -0.000317 0.000380 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 -0.000183 0.000000 0.000000 -0.005970 -0.005869 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000367 0.000000 0.000000 0.006004 -0.003717 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.006004 -0.003717 0.000000 0.000000 -0.000633 0.000760 0.000000 0.000000 0.000002 0.000183 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.005970 0.005869 0.000000 0.000000 0.000025 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 -0.000000 0.000000 0.000000 -0.011983 0.000000 
0.200000 -0.000051 0.000000 0.000000 0.000000 -0.000004 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000004 0.000000 0.000000 0.000000 0.023944 0.000000 0.000000 0.000000 0.000017 0.019156 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000634 -0.000759 0.000000 0.000000 0.000003 -0.000733 0.000000 0.000000 -0.011997 0.007428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.011997 0.007428 0.000000 0.000000 -0.001264 -0.001518 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000017 -0.019156 0.000000 0.000000 -0.000634 0.000759 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 -0.000367 0.000000 0.000000 -0.011930 -0.011728 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000003 0.000733 0.000000 0.000000 0.011997 -0.007428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.011997 -0.007428 0.000000 0.000000 -0.001264 0.001518 0.000000 0.000000 0.000004 0.000367 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.011930 0.011728 0.000000 0.000000 0.000051 0.000000 0.000000 0.000000 0.000004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 -0.000000 0.000000 0.000000 -0.023944 0.000000 
0.300000 -0.000076 0.000000 0.000000 0.000000 -0.000007 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000007 0.000000 0.000000 0.000000 0.035863 0.000000 0.000000 0.000000 0.000025 0.028690 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000950 -0.001137 0.000000 0.000000 0.000004 -0.001098 0.000000 0.000000 -0.017968 0.011125 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.017969 0.011125 0.000000 0.000000 -0.001894 -0.002273 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000025 -0.028690 0.000000 0.000000 -0.000950 0.001137 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000005 -0.000549 0.000000 0.000000 -0.017868 -0.017565 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 0.001098 0.000000 0.000000 0.017969 -0.011125 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.017968 -0.011125 0.000000 0.000000 -0.001894 0.002273 0.000000 0.000000 0.000005 0.000549 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.017868 0.017565 0.000000 0.000000 0.000076 0.000000 0.000000 0.000000 0.000007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000007 -0.000000 0.000000 0.000000 -0.035863 0.000000 
0.400000 -0.000101 0.000000 0.000000 0.000000 -0.000009 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000009 0.000000 0.000000 0.000000 0.047717 0.000000 0.000000 0.000000 0.000033 0.038174 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.001264 -0.001512 0.000000 0.000000 0.000005 -0.001461 0.000000 0.000000 -0.023908 0.014802 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.023909 0.014802 0.000000 0.000000 -0.002520 -0.003025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000033 -0.038174 0.000000 0.000000 -0.001264 0.001512 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000007 -0.000731 0.000000 0.000000 -0.023775 -0.023372 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000005 0.001461 0.000000 0.000000 0.023909 -0.014802 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.023908 -0.014802 0.000000 0.000000 -0.002520 0.003025 0.000000 0.000000 0.000007 0.000731 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.023775 0.023372 0.000000 0.000000 0.000101 0.000000 0.000000 0.000000 0.000009 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000009 -0.000000 0.000000 0.000000 -0.047717 0.000000 
0.500000 -0.000126 0.000000 0.000000 0.000000 -0.000011 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000011 0.000000 0.000000 0.000000 0.059487 0.000000 0.000000 0.000000 0.000041 0.047590 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.001576 -0.001885 0.000000 0.000000 0.000007 -0.001822 0.000000 0.000000 -0.029805 0.018454 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.029806 0.018454 0.000000 0.000000 -0.003141 -0.003771 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000041 -0.047590 0.000000 0.000000 -0.001576 0.001885 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000009 -0.000911 0.000000 0.000000 -0.029639 -0.029136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000007 0.001822 0.000000 0.000000 0.029806 -0.018454 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.029805 -0.018454 0.000000 0.000000 -0.003141 0.003771 0.000000 0.000000 0.000009 0.000911 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.029639 0.029136 0.000000 0.000000 0.000126 0.000000 0.000000 0.000000 0.000011 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000011 -0.000000 0.000000 0.000000 -0.059487 0.000000 
0.600000 -0.000150 0.000000 0.000000 0.000000 -0.000013 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000013 0.000000 0.000000 0.000000 0.071152 0.000000 0.000000 0.000000 0.000050 0.056922 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.001885 -0.002255 0.000000 0.000000 0.000008 -0.002179 0.000000 0.000000 -0.035650 0.022072 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.035651 0.022072 0.000000 0.000000 -0.003757 -0.004510 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000050 -0.056922 0.000000 0.000000 -0.001885 0.002255 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000011 -0.001089 0.000000 0.000000 -0.035451 -0.034850 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000008 0.002179 0.000000 0.000000 0.035651 -0.022072 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.035650 -0.022072 0.000000 0.000000 -0.003757 0.004510 0.000000 0.000000 0.000011 0.001089 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.035451 0.034850 0.000000 0.000000 0.000150 0.000000 0.000000 0.000000 0.000013 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000013 -0.000000 0.000000 0.000000 -0.071152 0.000000 
0.700000 -0.000174 0.000000 0.000000 0.000000 -0.000015 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000015 0.000000 0.000000 0.000000 0.082693 0.000000 0.000000 0.000000 0.000058 0.066155 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.002191 -0.002621 0.000000 0.000000 0.000009 -0.002532 0.000000 0.000000 -0.041432 0.025653 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.041434 0.025653 0.000000 0.000000 -0.004367 -0.005241 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000058 -0.066155 0.000000 0.000000 -0.002191 0.002621 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000012 -0.001266 0.000000 0.000000 -0.041202 -0.040503 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000009 0.002532 0.000000 0.000000 0.041434 -0.025653 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.041432 -0.025653 0.000000 0.000000 -0.004367 0.005241 0.000000 0.000000 0.000012 0.001266 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.041202 0.040503 0.000000 0.000000 0.000174 0.000000 0.000000 0.000000 0.000015 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000015 -0.000000 0.000000 0.000000 -0.082693 0.000000 
0.800000 -0.000199 0.000000 0.000000 0.000000 -0.000017 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000017 0.000000 0.000000 0.000000 0.094092 0.000000 0.000000 0.000000 0.000066 0.075274 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.002493 -0.002982 0.000000 0.000000 0.000010 -0.002881 0.000000 0.000000 -0.047143 0.029189 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.047145 0.029189 0.000000 0.000000 -0.004969 -0.005964 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000066 -0.075274 0.000000 0.000000 -0.002493 0.002982 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000014 -0.001441 0.000000 0.000000 -0.046881 -0.046086 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000010 0.002881 0.000000 0.000000 0.047145 -0.029189 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.047143 -0.029189 0.000000 0.000000 -0.004969 0.005964 0.000000 0.000000 0.000014 0.001441 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.046881 0.046086 0.000000 0.000000 0.000199 0.000000 0.000000 0.000000 0.000017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000017 -0.000000 0.000000 0.000000 -0.094092 0.000000 
0.900000 -0.000222 0.000000 0.000000 0.000000 -0.000019 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000019 0.000000 0.000000 0.000000 0.105331 0.000000 0.000000 0.000000 0.000073 0.084266 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.002791 -0.003338 0.000000 0.000000 0.000012 -0.003225 0.000000 0.000000 -0.052775 0.032675 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.052777 0.032675 0.000000 0.000000 -0.005562 -0.006676 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000073 -0.084266 0.000000 0.000000 -0.002791 0.003338 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000016 -0.001613 0.000000 0.000000 -0.052481 -0.051591 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000012 0.003225 0.000000 0.000000 0.052777 -0.032675 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.052775 -0.032675 0.000000 0.000000 -0.005562 0.006676 0.000000 0.000000 0.000016 0.001613 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.052481 0.051591 0.000000 0.000000 0.000222 0.000000 0.000000 0.000000 0.000019 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000019 -0.000000 0.000000 0.000000 -0.105331 0.000000 
