-400.00000000 -400.00000000 0.06304194
-400.00000000 -390.00000000 0.06861372
-400.00000000 -380.00000000 0.07328353
-400.00000000 -370.00000000 0.07897983
-400.00000000 -360.00000000 0.08773951
-400.00000000 -350.00000000 0.10016767
-400.00000000 -340.00000000 0.11503704
-400.00000000 -330.00000000 0.13043960
-400.00000000 -320.00000000 0.14563671
-400.00000000 -310.00000000 0.16211749
-400.00000000 -300.00000000 0.18294011
-400.00000000 -290.00000000 0.21080580
-400.00000000 -280.00000000 0.24641334
-400.00000000 -270.00000000 0.28852477
-400.00000000 -260.00000000 0.33584681
-400.00000000 -250.00000000 0.38930557
-400.00000000 -240.00000000 0.45282165
-400.00000000 -230.00000000 0.53175921
-400.00000000 -220.00000000 0.63006948
-400.00000000 -210.00000000 0.74830634
-400.00000000 -200.00000000 0.88413367
-400.00000000 -190.00000000 1.03498691
-400.00000000 -180.00000000 1.20071890
-400.00000000 -170.00000000 1.38393654
-400.00000000 -160.00000000 1.58763417
-400.00000000 -150.00000000 1.81227137
-400.00000000 -140.00000000 2.05547202
-400.00000000 -130.00000000 2.31580277
-400.00000000 -120.00000000 2.59848975
-400.00000000 -110.00000000 2.91808030
-400.00000000 -100.00000000 3.29353632
-400.00000000 -90.00000000 3.73555066
-400.00000000 -80.00000000 4.23165762
-400.00000000 -70.00000000 4.73805942
-400.00000000 -60.00000000 5.18516595
-400.00000000 -50.00000000 5.49702665
-400.00000000 -40.00000000 5.61686035
-400.00000000 -30.00000000 5.52666310
-400.00000000 -20.00000000 5.25129947
-400.00000000 -10.00000000 4.84544542
-400.00000000 0.00000000 4.37065913
-400.00000000 10.00000000 3.87448202
-400.00000000 20.00000000 3.38123710
-400.00000000 30.00000000 2.89674951
-400.00000000 40.00000000 2.42129297
-400.00000000 50.00000000 1.96138116
-400.00000000 60.00000000 1.53333400
-400.00000000 70.00000000 1.15776843
-400.00000000 80.00000000 0.84999151
-400.00000000 90.00000000 0.61313552
-400.00000000 100.00000000 0.43813385
-400.00000000 110.00000000 0.30968764
