0.000000 4.124022 -0.200000 4.124022 -0.200000 
0.010000 4.112272 -0.199800 4.112272 -0.199800 
0.020000 4.100998 -0.199600 4.100998 -0.199600 
0.030000 4.090171 -0.199401 4.090171 -0.199401 
0.040000 4.079765 -0.199202 4.079765 -0.199202 
0.050000 4.069754 -0.199002 4.069754 -0.199002 
0.060000 4.060114 -0.198804 4.060114 -0.198804 
0.070000 4.050824 -0.198605 4.050824 -0.198605 
0.080000 4.041861 -0.198406 4.041861 -0.198406 
0.090000 4.033206 -0.198208 4.033206 -0.198208 
0.100000 4.024842 -0.198010 4.024842 -0.198010 
0.110000 4.016749 -0.197812 4.016749 -0.197812 
0.120000 4.008912 -0.197614 4.008912 -0.197614 
0.130000 4.001316 -0.197417 4.001316 -0.197417 
0.140000 3.993947 -0.197220 3.993947 -0.197220 
0.150000 3.986789 -0.197022 3.986789 -0.197022 
0.160000 3.979832 -0.196825 3.979832 -0.196825 
0.170000 3.973063 -0.196629 3.973063 -0.196629 
0.180000 3.966470 -0.196432 3.966470 -0.196432 
0.190000 3.960044 -0.196236 3.960044 -0.196236 
0.200000 3.953774 -0.196040 3.953774 -0.196040 
0.210000 3.947651 -0.195844 3.947651 -0.195844 
0.220000 3.941666 -0.195648 3.941666 -0.195648 
0.230000 3.935812 -0.195452 3.935812 -0.195452 
0.240000 3.930080 -0.195257 3.930080 -0.195257 
0.250000 3.924463 -0.195062 3.924463 -0.195062 
0.260000 3.918955 -0.194867 3.918955 -0.194867 
0.270000 3.913548 -0.194672 3.913548 -0.194672 
0.280000 3.908238 -0.194478 3.908238 -0.194478 
0.290000 3.903018 -0.194283 3.903018 -0.194283 
0.300000 3.897884 -0.194089 3.897884 -0.194089 
0.310000 3.892830 -0.193895 3.892830 -0.193895 
0.320000 3.887851 -0.193701 3.887851 -0.193701 
0.330000 3.882944 -0.193508 3.882944 -0.193508 
0.340000 3.878103 -0.193314 3.878103 -0.193314 
0.350000 3.873326 -0.193121 3.873326 -0.193121 
0.360000 3.868609 -0.192928 3.868609 -0.192928 
0.370000 3.863948 -0.192735 3.863948 -0.192735 
0.380000 3.859340 -0.192543 3.859340 -0.192543 
0.390000 3.854782 -0.192350 3.854782 -0.192350 
0.400000 3.850271 -0.192158 3.850271 -0.192158 
0.410000 3.845804 -0.191966 3.845804 -0.191966 
0.420000 3.841380 -0.191774 3.841380 -0.191774 
0.430000 3.836996 -0.191582 3.836996 -0.191582 
0.440000 3.832649 -0.191391 3.832649 -0.191391 
0.450000 3.828338 -0.191199 3.828338 -0.191199 
0.460000 3.824060 -0.191008 3.824060 -0.191008 
0.470000 3.819814 -0.190817 3.819814 -0.190817 
0.480000 3.815598 -0.190627 3.815598 -0.190627 
0.490000 3.811411 -0.190436 3.811411 -0.190436 
0.500000 3.807250 -0.190246 3.807250 -0.190246 
0.510000 3.803115 -0.190056 3.803115 -0.190056 
0.520000 3.799004 -0.189866 3.799004 -0.189866 
0.530000 3.794916 -0.189676 3.794916 -0.189676 
0.540000 3.790850 -0.189486 3.790850 -0.189486 
0.550000 3.786805 -0.189297 3.786805 -0.189297 
0.560000 3.782779 -0.189108 3.782779 -0.189108 
0.570000 3.778772 -0.188919 3.778772 -0.188919 
0.580000 3.774783 -0.188730 3.774783 -0.188730 
0.590000 3.770811 -0.188541 3.770811 -0.188541 
0.600000 3.766854 -0.188353 3.766854 -0.188353 
0.610000 3.762914 -0.188165 3.762914 -0.188165 
0.620000 3.758987 -0.187977 3.758987 -0.187977 
0.630000 3.755075 -0.187789 3.755075 -0.187789 
0.640000 3.751176 -0.187601 3.751176 -0.187601 
0.650000 3.747290 -0.187413 3.747290 -0.187413 
0.660000 3.743416 -0.187226 3.743416 -0.187226 
0.670000 3.739554 -0.187039 3.739554 -0.187039 
0.680000 3.735703 -0.186852 3.735703 -0.186852 
0.690000 3.731863 -0.186665 3.731863 -0.186665 
0.700000 3.728033 -0.186479 3.728033 -0.186479 
0.710000 3.724213 -0.186292 3.724213 -0.186292 
0.720000 3.720403 -0.186106 3.720403 -0.186106 
0.730000 3.716601 -0.185920 3.716601 -0.185920 
0.740000 3.712809 -0.185734 3.712809 -0.185734 
0.750000 3.709025 -0.185549 3.709025 -0.185549 
0.760000 3.705249 -0.185363 3.705249 -0.185363 
0.770000 3.701482 -0.185178 3.701482 -0.185178 
0.780000 3.697722 -0.184993 3.697722 -0.184993 
0.790000 3.693969 -0.184808 3.693969 -0.184808 
0.800000 3.690223 -0.184623 3.690223 -0.184623 
0.810000 3.686485 -0.184439 3.686485 -0.184439 
0.820000 3.682753 -0.184254 3.682753 -0.184254 
0.830000 3.679028 -0.184070 3.679028 -0.184070 
0.840000 3.675310 -0.183886 3.675310 -0.183886 
0.850000 3.671597 -0.183702 3.671597 -0.183702 
0.860000 3.667891 -0.183519 3.667891 -0.183519 
0.870000 3.664191 -0.183335 3.664191 -0.183335 
0.880000 3.660496 -0.183152 3.660496 -0.183152 
0.890000 3.656807 -0.182969 3.656807 -0.182969 
0.900000 3.653124 -0.182786 3.653124 -0.182786 
0.910000 3.649446 -0.182604 3.649446 -0.182604 
0.920000 3.645773 -0.182421 3.645773 -0.182421 
0.930000 3.642105 -0.182239 3.642105 -0.182239 
0.940000 3.638443 -0.182057 3.638443 -0.182057 
0.950000 3.634786 -0.181875 3.634786 -0.181875 
0.960000 3.631133 -0.181693 3.631133 -0.181693 
0.970000 3.627485 -0.181511 3.627485 -0.181511 
0.980000 3.623843 -0.181330 3.623843 -0.181330 
0.990000 3.620204 -0.181149 3.620204 -0.181149 
